customer_id,segment,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,campaign_clicks_30d,sessions_30d,churn_next_60d
CUST00829,Loyal Customers,62,4,3162.52,0,0.0,3,9,0
CUST00830,Potential Loyalists,19,2,1150.55,0,0.0,1,11,0
CUST00831,Potential Loyalists,6,2,994.83,2,0.0,1,11,0
CUST00832,Potential Loyalists,0,1,716.8,0,0.0,3,9,0
CUST00833,Hibernating,67,1,1142.84,0,0.0,0,6,1
CUST00834,Potential Loyalists,2,1,971.01,0,0.0,0,6,0
CUST00835,At Risk,157,3,1837.3,0,0.0,0,8,1
CUST00836,Potential Loyalists,9,2,1640.21,0,0.0,0,7,0
CUST00837,Potential Loyalists,15,2,1476.76,0,0.0,1,7,0
CUST00838,Potential Loyalists,9,1,402.67,1,0.0,1,11,1
CUST00839,Hibernating,162,2,860.28,0,0.0,0,2,1
CUST00840,Loyal Customers,58,3,3328.28,0,0.0,0,3,0
CUST00841,At Risk,99,6,5236.09,0,0.167,0,2,0
CUST00842,Hibernating,71,2,1823.97,1,0.0,0,1,0
CUST00843,Potential Loyalists,45,1,803.69,1,1.0,2,1,1
CUST00844,Potential Loyalists,19,1,410.24,0,0.0,1,1,0
CUST00845,Hibernating,96,1,777.67,1,0.0,0,4,1
CUST00846,Loyal Customers,41,3,1899.26,1,0.333,0,15,0
CUST00847,Potential Loyalists,4,1,1420.5,0,0.0,5,12,0
CUST00848,Potential Loyalists,4,1,547.18,0,0.0,1,8,0
CUST00849,Champions,6,4,2776.86,0,0.0,2,9,0
CUST00850,Potential Loyalists,7,2,2278.03,1,0.5,0,5,1
CUST00851,Potential Loyalists,0,1,822.7,0,0.0,0,8,0
CUST00852,Potential Loyalists,66,2,935.26,0,0.0,1,1,0
CUST00853,Potential Loyalists,61,1,318.94,1,0.0,0,9,1
CUST00854,Hibernating,279,0,0.0,0,0.0,0,1,1
CUST00855,Hibernating,292,0,0.0,0,0.0,0,1,1
CUST00856,Hibernating,135,1,2235.84,0,0.0,3,1,0
CUST00857,Hibernating,67,2,1852.15,1,0.0,1,3,0
CUST00858,Hibernating,90,2,1268.61,0,0.0,0,1,1
CUST00859,Hibernating,169,1,769.89,0,0.0,2,10,1
CUST00860,Hibernating,79,1,1472.26,1,0.0,4,7,0
CUST00861,Hibernating,170,1,798.67,0,0.0,2,3,1
CUST00862,Hibernating,453,0,0.0,0,0.0,0,2,1
CUST00863,Potential Loyalists,25,2,1710.22,0,0.0,0,6,0
CUST00864,Hibernating,138,1,316.53,0,0.0,1,2,1
CUST00865,Potential Loyalists,50,2,1503.11,1,0.0,2,10,0
CUST00866,Potential Loyalists,26,1,1280.71,0,0.0,0,5,1
CUST00867,Potential Loyalists,15,1,424.64,1,0.0,0,6,1
CUST00868,Potential Loyalists,20,1,832.57,0,0.0,1,14,0
CUST00869,At Risk,93,3,1700.01,0,0.0,0,0,1
CUST00870,At Risk,86,3,2224.05,0,0.0,0,13,0
CUST00871,At Risk,122,3,1703.85,0,0.0,0,3,1
CUST00872,Hibernating,125,1,799.03,0,0.0,2,6,1
CUST00873,Potential Loyalists,3,2,1994.21,0,0.0,0,2,0
CUST00874,Potential Loyalists,21,1,511.56,0,0.0,0,7,1
CUST00875,Potential Loyalists,30,1,363.1,0,0.0,0,1,0
CUST00876,Potential Loyalists,36,2,938.71,1,0.0,1,6,1
CUST00877,Potential Loyalists,63,2,831.49,0,0.0,0,7,1
CUST00878,Hibernating,134,2,2578.68,0,0.0,1,12,0
CUST00879,Hibernating,155,2,2576.47,0,0.0,0,4,1
CUST00880,Champions,16,3,1801.75,0,0.0,0,11,0
CUST00881,Potential Loyalists,4,1,1185.63,0,0.0,0,6,0
CUST00882,Hibernating,85,2,894.79,1,0.0,0,2,1
CUST00883,Hibernating,126,2,4600.78,0,0.0,1,1,0
CUST00884,Hibernating,271,0,0.0,0,0.0,0,1,1
CUST00885,Potential Loyalists,31,2,1199.0,0,0.5,1,10,1
CUST00886,Potential Loyalists,1,1,304.87,0,0.0,0,3,0
CUST00887,Potential Loyalists,9,1,1399.24,0,0.0,2,0,0
CUST00888,Hibernating,108,1,1200.57,0,0.0,1,0,1
CUST00889,Potential Loyalists,44,2,1597.41,0,0.0,0,2,1
CUST00890,Potential Loyalists,24,1,631.59,1,0.0,0,1,0
CUST00891,Potential Loyalists,13,2,1207.62,0,0.0,0,0,0
CUST00892,Potential Loyalists,9,1,360.98,0,0.0,1,5,0
CUST00893,Hibernating,99,1,563.11,0,0.0,0,5,1
CUST00894,Potential Loyalists,25,2,1903.85,1,0.0,0,2,1
CUST00895,Potential Loyalists,54,1,168.81,1,0.0,1,14,1
CUST00896,Champions,10,5,2728.69,1,0.0,1,3,0
CUST00897,Potential Loyalists,13,1,584.95,0,0.0,1,3,0
CUST00898,Hibernating,339,0,0.0,0,0.0,1,2,1
CUST00899,Hibernating,187,0,0.0,0,0.0,0,4,1
CUST00900,Potential Loyalists,58,2,1242.65,1,0.0,1,1,1
CUST00901,Loyal Customers,35,3,1694.62,2,0.0,0,9,0
CUST00902,Potential Loyalists,6,1,1318.64,0,0.0,1,5,0
CUST00903,Potential Loyalists,42,1,632.18,1,0.0,0,13,1
CUST00904,Loyal Customers,41,4,3412.27,0,0.25,2,7,0
CUST00905,Potential Loyalists,30,2,1971.87,0,0.0,1,11,0
CUST00906,Potential Loyalists,38,2,1449.41,0,0.0,0,3,1
CUST00907,Hibernating,220,0,0.0,0,0.0,0,2,1
CUST00908,Potential Loyalists,27,2,2799.02,1,0.0,2,3,0
CUST00909,Hibernating,185,0,0.0,0,0.0,0,0,1
CUST00910,Hibernating,127,1,1239.32,0,0.0,1,3,1
CUST00911,Loyal Customers,30,4,2586.44,0,0.0,0,2,0
CUST00912,Hibernating,138,1,1252.31,0,0.0,2,0,1
CUST00913,Hibernating,183,0,0.0,0,0.0,1,1,1
CUST00914,Potential Loyalists,36,2,1175.85,0,0.0,0,13,0
CUST00915,Hibernating,113,1,600.29,0,0.0,0,1,1
CUST00916,Potential Loyalists,20,2,1344.17,1,0.0,1,9,0
CUST00917,Hibernating,286,0,0.0,0,0.0,1,1,1
CUST00918,Hibernating,236,0,0.0,0,0.0,0,1,1
CUST00919,Potential Loyalists,10,2,1976.34,1,0.0,0,13,0
CUST00920,Potential Loyalists,66,1,761.95,1,1.0,3,12,1
CUST00921,Hibernating,195,0,0.0,0,0.0,0,3,1
CUST00922,Potential Loyalists,11,1,1131.6,0,0.0,3,9,0
CUST00923,Potential Loyalists,57,2,1201.76,1,0.0,0,8,1
CUST00924,Potential Loyalists,44,1,1642.68,0,0.0,1,1,0
CUST00925,Potential Loyalists,44,1,464.59,1,0.0,0,6,0
CUST00926,Champions,1,3,1704.96,1,0.0,0,5,0
CUST00927,Hibernating,343,0,0.0,0,0.0,0,1,1
CUST00928,Hibernating,229,0,0.0,0,0.0,2,1,1
CUST00929,Potential Loyalists,43,1,325.51,0,0.0,1,5,0
CUST00930,Loyal Customers,59,4,2336.49,1,0.25,0,9,0
CUST00931,Potential Loyalists,30,1,1030.44,0,0.0,0,11,0
CUST00932,Hibernating,83,1,688.68,1,1.0,0,12,1
CUST00933,Hibernating,205,0,0.0,0,0.0,0,0,1
CUST00934,Potential Loyalists,44,1,664.65,1,0.0,1,4,1
CUST00935,Loyal Customers,28,5,3594.4,0,0.0,0,7,0
CUST00936,Potential Loyalists,35,1,1697.0,1,0.0,1,3,0
CUST00937,Hibernating,126,2,1039.65,0,0.0,2,2,1
CUST00938,Potential Loyalists,26,1,1882.4,1,0.0,0,2,1
CUST00939,Potential Loyalists,9,1,560.91,0,0.0,2,7,0
CUST00940,Hibernating,236,0,0.0,0,0.0,0,0,0
CUST00941,Hibernating,183,0,0.0,0,0.0,1,6,1
CUST00942,Potential Loyalists,7,1,407.18,1,1.0,1,4,1
CUST00943,Hibernating,346,0,0.0,0,0.0,0,2,1
CUST00944,Hibernating,74,1,630.93,1,1.0,1,1,1
CUST00945,Potential Loyalists,4,1,1143.18,0,0.0,0,5,0
CUST00946,Hibernating,173,1,542.29,0,0.0,5,4,1
CUST00947,Loyal Customers,41,3,1553.36,0,0.0,0,0,0
CUST00948,Hibernating,79,1,923.64,0,0.0,0,11,1
CUST00949,Hibernating,130,1,610.5,0,0.0,0,2,1
CUST00950,Hibernating,209,0,0.0,0,0.0,0,5,1
CUST00951,Potential Loyalists,62,1,602.19,0,0.0,2,6,0
CUST00952,Loyal Customers,42,4,3262.96,0,0.0,4,16,0
CUST00953,Champions,9,3,1925.94,0,0.333,2,5,0
CUST00954,Potential Loyalists,25,2,769.86,0,0.0,2,12,0
CUST00955,Potential Loyalists,63,2,748.92,0,0.0,0,4,1
CUST00956,Potential Loyalists,31,2,2241.69,1,0.0,1,10,0
CUST00957,Potential Loyalists,37,2,1174.32,0,0.0,0,5,0
CUST00958,Hibernating,160,2,1033.42,0,0.0,0,2,1
CUST00959,Potential Loyalists,63,2,644.14,0,0.5,0,0,1
CUST00960,Hibernating,146,1,1599.13,0,1.0,0,1,1
CUST00961,Hibernating,151,2,1378.71,0,0.0,0,2,0
CUST00962,Potential Loyalists,22,1,349.41,1,1.0,0,9,1
CUST00963,Hibernating,103,1,641.2,0,0.0,1,9,1
CUST00964,Hibernating,219,0,0.0,0,0.0,0,0,1
CUST00965,Potential Loyalists,8,2,507.14,2,0.0,0,5,0
CUST00966,Potential Loyalists,40,1,2196.79,1,0.0,2,4,0
CUST00967,Hibernating,218,0,0.0,0,0.0,0,2,1
CUST00968,Hibernating,98,1,551.82,1,0.0,0,12,1
CUST00969,Potential Loyalists,31,2,1233.07,0,0.0,4,14,0
CUST00970,Hibernating,188,0,0.0,0,0.0,3,6,1
CUST00971,Loyal Customers,62,4,2566.58,0,0.0,2,20,0
CUST00972,Potential Loyalists,64,1,1679.36,0,0.0,4,5,0
CUST00973,Potential Loyalists,22,2,908.68,0,0.0,0,4,0
CUST00974,At Risk,79,3,3016.38,0,0.0,0,11,0
CUST00975,Potential Loyalists,50,1,538.78,0,0.0,0,11,0
CUST00976,Potential Loyalists,5,1,565.07,0,0.0,3,9,0
CUST00977,Potential Loyalists,5,2,1375.45,0,0.0,2,9,0
CUST00978,Hibernating,307,0,0.0,0,0.0,0,0,1
CUST00979,Hibernating,103,1,699.31,0,0.0,0,5,1
CUST00980,Hibernating,81,1,492.33,0,0.0,1,4,1
CUST00981,Hibernating,103,2,1804.73,0,0.0,0,6,0
CUST00982,At Risk,90,4,1862.89,0,0.0,2,4,0
CUST00983,Hibernating,256,0,0.0,0,0.0,0,1,1
CUST00984,Potential Loyalists,44,2,1055.25,0,0.0,0,3,0
CUST00985,Hibernating,85,1,734.6,1,0.0,0,5,1
CUST00986,Potential Loyalists,62,2,1068.02,0,0.0,0,1,0
CUST00987,Potential Loyalists,7,1,1720.99,1,0.0,0,2,0
CUST00988,Champions,3,5,3639.98,0,0.0,0,3,0
CUST00989,Hibernating,158,2,934.14,0,0.0,0,0,1
CUST00990,At Risk,167,3,3332.24,0,0.0,0,6,0
CUST00991,Loyal Customers,41,3,3874.42,0,0.0,1,9,0
CUST00992,Hibernating,272,0,0.0,0,0.0,3,6,1
CUST00993,Hibernating,164,1,1246.69,0,0.0,0,1,1
CUST00994,Potential Loyalists,52,2,2173.23,0,0.0,1,8,0
CUST00995,Hibernating,159,1,538.57,0,0.0,1,6,1
CUST00996,Champions,8,5,2250.83,1,0.0,0,14,0
CUST00997,Hibernating,180,1,325.85,0,0.0,1,4,1
CUST00998,Loyal Customers,63,3,3005.34,0,0.0,0,6,0
CUST00999,Hibernating,148,1,1000.1,0,0.0,1,0,1
CUST01000,Potential Loyalists,52,2,746.93,0,0.0,0,3,0
CUST01001,Hibernating,313,0,0.0,0,0.0,2,1,1
CUST01002,Hibernating,71,2,1215.2,0,0.0,0,11,0
CUST01003,Hibernating,138,1,944.62,0,0.0,0,6,1
CUST01004,Hibernating,215,0,0.0,0,0.0,0,1,1
CUST01005,Hibernating,144,1,1329.67,0,0.0,0,4,1
CUST01006,Potential Loyalists,4,1,404.58,0,0.0,0,3,0
CUST01007,Hibernating,86,2,1237.64,0,0.0,2,5,0
CUST01008,Hibernating,269,0,0.0,0,0.0,0,1,1
CUST01009,Potential Loyalists,41,1,334.39,0,0.0,0,7,0
CUST01010,Potential Loyalists,22,1,531.29,0,0.0,0,3,0
CUST01011,Hibernating,365,0,0.0,0,0.0,0,4,1
CUST01012,Potential Loyalists,30,2,1273.46,1,0.0,0,7,0
CUST01013,Hibernating,307,0,0.0,0,0.0,0,0,1
CUST01014,Hibernating,137,1,669.36,0,0.0,1,1,1
CUST01015,Potential Loyalists,39,1,522.47,0,0.0,1,12,0
CUST01016,Potential Loyalists,0,2,879.15,0,0.0,0,6,0
CUST01017,Hibernating,133,2,1167.28,0,0.5,0,3,0
CUST01018,Potential Loyalists,4,1,403.76,1,0.0,1,10,0
CUST01019,Hibernating,290,0,0.0,0,0.0,3,4,1
CUST01020,Hibernating,131,1,236.73,0,0.0,0,1,1
CUST01021,Potential Loyalists,15,2,1013.42,1,0.5,2,6,0
CUST01022,Hibernating,252,0,0.0,0,0.0,0,0,1
CUST01023,Hibernating,204,0,0.0,0,0.0,0,8,1
CUST01024,Potential Loyalists,20,1,370.39,0,0.0,2,10,0
CUST01025,Potential Loyalists,29,2,2765.56,1,0.0,5,20,0
CUST01026,Potential Loyalists,65,1,220.88,0,0.0,1,9,1
CUST01027,Loyal Customers,58,4,4029.95,1,0.0,0,11,0
CUST01028,Hibernating,173,1,2809.6,0,0.0,0,6,1
CUST01029,Hibernating,110,1,302.44,0,0.0,0,3,0
CUST01030,Loyal Customers,32,5,5590.34,0,0.0,2,10,0
CUST01031,Hibernating,174,1,439.44,0,0.0,0,4,1
CUST01032,Potential Loyalists,11,1,624.38,0,0.0,2,5,0
CUST01033,Champions,14,6,3749.69,2,0.167,1,4,0
CUST01034,Hibernating,100,1,777.18,0,0.0,2,9,0
CUST01035,Champions,5,4,1334.0,0,0.0,1,5,0
CUST01036,At Risk,141,3,3112.55,0,0.0,0,8,1
CUST01037,Potential Loyalists,8,1,681.83,0,0.0,0,6,0
CUST01038,Loyal Customers,52,3,1370.19,1,0.0,1,4,1
CUST01039,Hibernating,129,1,544.8,0,0.0,1,12,0
CUST01040,Hibernating,130,1,594.23,0,0.0,0,1,1
CUST01041,Hibernating,164,1,149.0,0,0.0,0,1,0
CUST01042,Potential Loyalists,0,1,610.96,0,0.0,1,10,0
CUST01043,Hibernating,74,1,464.25,0,0.0,0,1,1
CUST01044,Hibernating,84,1,2141.49,0,0.0,0,2,0
CUST01045,Hibernating,143,1,478.91,0,0.0,0,4,0
CUST01046,Hibernating,105,1,1032.89,0,0.0,0,1,1
CUST01047,Hibernating,149,1,389.07,0,0.0,0,2,1
CUST01048,Hibernating,128,1,616.59,0,0.0,0,8,1
CUST01049,Hibernating,144,1,345.2,0,0.0,1,6,1
CUST01050,Potential Loyalists,5,2,1629.56,0,0.0,0,8,0
CUST01051,Hibernating,103,1,632.45,0,0.0,3,7,1
CUST01052,Hibernating,173,1,763.75,0,0.0,0,7,1
CUST01053,Hibernating,146,1,2124.84,0,0.0,0,0,1
CUST01054,Hibernating,176,1,523.99,0,0.0,0,1,1
CUST01055,Hibernating,206,0,0.0,0,0.0,3,12,1
CUST01056,Loyal Customers,64,3,2638.62,1,0.333,0,3,0
CUST01057,Potential Loyalists,2,1,916.36,1,0.0,2,3,0
CUST01058,Hibernating,110,1,358.99,0,0.0,1,1,1
CUST01059,Hibernating,146,1,601.72,0,0.0,0,5,1
CUST01060,Potential Loyalists,52,2,1762.54,1,0.0,0,2,0
CUST01061,Potential Loyalists,2,1,375.42,0,0.0,1,11,0
CUST01062,Hibernating,294,0,0.0,0,0.0,2,1,1
CUST01063,Potential Loyalists,20,1,259.22,1,1.0,1,2,0
CUST01064,Potential Loyalists,6,2,898.36,0,0.0,0,9,0
CUST01065,Potential Loyalists,3,1,621.74,0,0.0,0,4,0
CUST01066,Potential Loyalists,11,1,816.92,0,0.0,2,2,0
CUST01067,Potential Loyalists,25,1,380.56,0,0.0,0,3,0
CUST01068,Hibernating,130,2,1631.92,0,0.0,0,2,1
CUST01069,Potential Loyalists,55,1,1446.51,0,0.0,1,3,0
CUST01070,Potential Loyalists,11,1,353.84,0,0.0,1,1,0
CUST01071,Potential Loyalists,14,1,690.61,0,0.0,1,7,0
CUST01072,Hibernating,183,0,0.0,0,0.0,3,8,1
CUST01073,Hibernating,80,1,2726.65,1,1.0,0,5,1
CUST01074,Hibernating,114,2,1253.47,0,0.0,0,12,1
CUST01075,Potential Loyalists,26,2,1464.29,2,1.0,0,1,1
CUST01076,Hibernating,83,2,1016.25,0,0.0,0,2,0
CUST01077,Hibernating,68,1,1080.77,0,0.0,0,1,1
CUST01078,Hibernating,156,1,415.88,0,0.0,1,2,1
CUST01079,Hibernating,177,1,1832.92,0,0.0,0,5,1
CUST01080,Hibernating,117,1,410.76,0,1.0,1,0,1
CUST01081,Potential Loyalists,19,2,1142.41,0,0.0,1,0,0
CUST01082,Potential Loyalists,35,1,1181.66,0,0.0,0,4,1
CUST01083,Hibernating,236,0,0.0,0,0.0,2,1,1
CUST01084,At Risk,76,3,1482.72,0,0.0,0,3,0
CUST01085,Hibernating,358,0,0.0,0,0.0,1,1,1
CUST01086,Hibernating,71,2,1458.11,1,0.5,0,8,0
CUST01087,Potential Loyalists,2,1,839.43,1,1.0,1,2,1
CUST01088,Potential Loyalists,0,1,361.44,0,0.0,1,8,0
CUST01089,Potential Loyalists,25,1,337.51,0,0.0,0,2,1
CUST01090,Hibernating,144,2,1200.77,0,0.0,0,1,1
CUST01091,Hibernating,87,1,505.4,1,0.0,0,7,1
CUST01092,Hibernating,196,0,0.0,0,0.0,0,2,1
CUST01093,Hibernating,285,0,0.0,0,0.0,0,5,0
CUST01094,At Risk,72,3,1690.19,0,0.0,0,1,0
CUST01095,Potential Loyalists,41,1,455.86,0,0.0,1,2,0
CUST01096,Champions,3,6,4814.21,0,0.167,2,10,0
CUST01097,Hibernating,233,0,0.0,0,0.0,0,4,1
CUST01098,Hibernating,198,0,0.0,0,0.0,0,3,1
CUST01099,Champions,14,4,3261.15,0,0.0,2,9,0
CUST01100,Potential Loyalists,24,1,491.36,0,0.0,0,3,0
CUST01101,Potential Loyalists,10,1,732.91,0,0.0,0,2,1
CUST01102,Hibernating,79,1,1201.95,0,0.0,0,7,0
CUST01103,Hibernating,76,2,899.6,1,0.0,1,0,1
CUST01104,Hibernating,99,1,515.98,0,0.0,0,8,0
CUST01105,At Risk,84,3,1353.63,0,0.0,1,6,1
CUST01106,Hibernating,81,1,1006.69,0,0.0,2,14,0
CUST01107,Hibernating,91,2,980.07,0,0.0,0,2,1
CUST01108,Potential Loyalists,40,2,1775.94,0,0.0,0,2,0
CUST01109,Potential Loyalists,25,1,304.94,0,0.0,1,7,0
CUST01110,Hibernating,260,0,0.0,0,0.0,0,1,1
CUST01111,Hibernating,95,2,876.58,1,0.0,1,1,1
CUST01112,Potential Loyalists,57,2,1951.21,1,0.0,1,5,0
CUST01113,Hibernating,107,2,645.85,0,0.0,0,8,0
CUST01114,Hibernating,147,1,831.94,0,0.0,0,1,1
CUST01115,Champions,17,6,4036.99,2,0.167,0,4,0
CUST01116,Potential Loyalists,54,1,2054.97,1,0.0,0,7,0
CUST01117,Loyal Customers,42,4,2817.56,0,0.0,0,7,0
CUST01118,Hibernating,170,1,618.9,0,0.0,1,0,0
CUST01119,Hibernating,124,1,654.67,0,0.0,0,4,1
CUST01120,Potential Loyalists,61,1,1184.85,0,0.0,2,7,0
CUST01121,Hibernating,88,1,149.0,0,0.0,0,0,0
CUST01122,Potential Loyalists,6,1,1209.05,0,0.0,0,7,0
CUST01123,Hibernating,182,0,0.0,0,0.0,0,1,1
CUST01124,At Risk,172,3,1635.22,0,0.0,0,9,1
CUST01125,Hibernating,245,0,0.0,0,0.0,1,2,1
CUST01126,Potential Loyalists,16,2,2073.54,0,0.0,1,11,0
CUST01127,Hibernating,130,2,774.69,0,0.0,0,1,1
CUST01128,Hibernating,182,0,0.0,0,0.0,0,4,1
CUST01129,Hibernating,157,1,675.97,0,0.0,0,7,1
CUST01130,Hibernating,99,2,1316.25,0,0.0,0,6,1
CUST01131,Potential Loyalists,22,1,590.57,1,0.0,2,4,0
CUST01132,Potential Loyalists,4,2,2542.97,0,0.0,2,17,0
CUST01133,Potential Loyalists,36,2,779.15,0,0.0,0,9,1
CUST01134,Hibernating,78,2,3034.1,0,0.0,0,13,0
CUST01135,Hibernating,93,2,2933.65,0,0.0,0,2,1
CUST01136,At Risk,97,3,2094.46,1,0.333,0,1,0
CUST01137,Hibernating,115,1,468.15,0,1.0,0,9,1
CUST01138,Hibernating,134,2,1225.17,0,0.0,0,2,1
CUST01139,Potential Loyalists,21,1,2270.63,0,0.0,0,4,0
CUST01140,Champions,22,3,1680.0,1,0.0,0,3,0
CUST01141,Hibernating,115,1,691.6,0,0.0,0,2,1
CUST01142,Potential Loyalists,40,2,1015.42,0,0.0,1,19,0
CUST01143,Potential Loyalists,0,1,438.47,0,0.0,0,1,0
CUST01144,Loyal Customers,38,3,3548.18,0,0.333,0,6,0
CUST01145,Hibernating,183,0,0.0,0,0.0,1,2,1
CUST01146,Potential Loyalists,23,2,1903.53,0,0.0,0,12,0
CUST01147,Champions,1,3,1074.03,0,0.0,0,12,0
CUST01148,At Risk,128,7,5448.0,0,0.0,0,1,1
CUST01149,Hibernating,72,2,1019.31,0,0.0,0,0,0
CUST01150,Hibernating,167,1,499.51,0,0.0,0,3,1
CUST01151,Hibernating,105,1,716.41,0,0.0,1,1,1
CUST01152,Champions,1,6,5679.21,1,0.0,0,9,0
CUST01153,Potential Loyalists,33,1,714.43,1,1.0,1,7,1
CUST01154,Potential Loyalists,55,2,1966.93,0,0.0,3,11,0
CUST01155,Potential Loyalists,1,2,1251.41,2,1.0,0,12,0
CUST01156,Potential Loyalists,7,2,807.15,0,0.0,0,5,0
CUST01157,Potential Loyalists,0,1,738.92,0,0.0,1,7,0
CUST01158,Loyal Customers,42,3,3891.19,0,0.0,0,11,0
CUST01159,Hibernating,68,2,1438.23,0,0.0,0,2,0
CUST01160,Hibernating,166,1,943.21,0,0.0,0,2,1
CUST01161,Hibernating,154,2,1442.53,0,0.5,0,5,1
CUST01162,Hibernating,175,1,377.52,0,0.0,0,1,0
CUST01163,Hibernating,375,0,0.0,0,0.0,0,3,1
CUST01164,Potential Loyalists,37,1,965.68,0,0.0,0,15,1
CUST01165,Hibernating,155,1,380.89,0,0.0,0,5,1
CUST01166,Potential Loyalists,41,2,1845.94,1,0.0,0,2,1
CUST01167,Champions,23,4,3206.29,0,0.0,0,3,0
CUST01168,Potential Loyalists,14,1,510.5,0,0.0,2,8,0
CUST01169,Potential Loyalists,54,1,1183.74,1,1.0,5,13,0
CUST01170,Hibernating,139,1,294.87,0,0.0,0,2,1
CUST01171,Hibernating,132,1,744.73,0,0.0,0,3,0
CUST01172,Loyal Customers,27,3,3081.49,0,0.0,0,4,0
CUST01173,Hibernating,78,2,969.44,0,0.0,0,9,0
CUST01174,Hibernating,89,1,398.68,0,0.0,1,10,1
CUST01175,Loyal Customers,48,3,2166.05,0,0.0,1,9,0
CUST01176,Hibernating,215,0,0.0,0,0.0,1,6,1
CUST01177,Loyal Customers,56,3,2144.58,0,0.0,0,0,0
CUST01178,At Risk,67,3,1298.14,0,0.0,1,10,1
CUST01179,Hibernating,108,1,536.83,0,0.0,0,5,1
CUST01180,Potential Loyalists,23,2,2328.54,2,1.0,1,2,0
CUST01181,Hibernating,137,1,296.32,0,0.0,0,2,1
CUST01182,Hibernating,108,1,520.96,0,0.0,0,8,0
CUST01183,Potential Loyalists,6,1,568.08,0,0.0,0,0,0
CUST01184,Loyal Customers,30,3,1606.64,0,0.0,1,5,0
CUST01185,Potential Loyalists,23,2,1286.63,0,0.0,2,1,0
CUST01186,Hibernating,153,2,2183.8,0,0.0,0,1,1
CUST01187,Loyal Customers,26,3,1729.96,1,0.0,0,3,0
CUST01188,Hibernating,92,2,688.52,1,0.5,3,14,1
CUST01189,Hibernating,161,2,2721.23,0,0.0,0,7,1
CUST01190,Loyal Customers,27,3,1339.05,0,0.0,0,3,0
CUST01191,Potential Loyalists,52,1,510.71,0,0.0,0,1,1
CUST01192,Champions,24,3,1408.4,0,0.0,0,11,0
CUST01193,Hibernating,457,0,0.0,0,0.0,0,0,1
CUST01194,Hibernating,85,2,1089.0,1,0.5,1,2,1
CUST01195,Hibernating,94,1,542.27,0,1.0,0,4,1
CUST01196,Hibernating,111,2,2239.79,0,0.5,1,9,1
CUST01197,Hibernating,77,2,406.22,0,0.0,3,3,1
CUST01198,Potential Loyalists,31,1,592.73,1,0.0,0,5,0
CUST01199,Hibernating,359,0,0.0,0,0.0,0,1,1
CUST01200,Potential Loyalists,58,1,524.27,0,0.0,1,5,0
CUST01201,Hibernating,158,1,842.85,0,0.0,0,7,1
CUST01202,Hibernating,132,1,650.67,0,0.0,3,10,1
CUST01203,Potential Loyalists,60,1,149.0,0,0.0,0,4,0
CUST01204,Hibernating,81,1,493.88,0,0.0,0,0,0
CUST01205,Hibernating,262,0,0.0,0,0.0,0,1,1
CUST01206,Hibernating,73,1,819.46,0,0.0,0,10,1
CUST01207,Hibernating,110,1,350.93,0,0.0,0,0,1
CUST01208,Hibernating,95,2,834.32,0,0.0,2,1,0
CUST01209,Potential Loyalists,14,2,674.55,0,0.0,1,5,0
CUST01210,Hibernating,266,0,0.0,0,0.0,1,0,1
CUST01211,Champions,5,3,2452.85,2,0.333,1,8,0
CUST01212,Potential Loyalists,20,2,2285.58,0,0.0,1,0,0
CUST01213,Hibernating,163,1,492.41,0,0.0,1,3,1
CUST01214,Hibernating,124,1,1069.42,0,0.0,0,2,1
CUST01215,Hibernating,80,2,1232.11,0,0.0,2,0,0
CUST01216,Hibernating,107,1,1022.33,0,0.0,2,10,1
CUST01217,Hibernating,163,1,630.07,0,0.0,0,6,1
CUST01218,Potential Loyalists,0,1,738.52,0,0.0,0,6,0
CUST01219,Hibernating,86,2,832.04,1,0.0,0,5,0
CUST01220,Hibernating,98,1,1095.74,0,0.0,0,1,1
CUST01221,Potential Loyalists,13,1,405.2,0,0.0,0,6,0
CUST01222,Potential Loyalists,18,1,1199.39,0,0.0,1,0,0
CUST01223,At Risk,118,3,1444.4,0,0.0,0,1,1
CUST01224,Potential Loyalists,33,1,1005.1,0,0.0,2,7,1
CUST01225,Hibernating,97,1,620.28,1,0.0,0,3,1
CUST01226,Loyal Customers,37,3,1546.94,1,0.667,0,6,1
CUST01227,Loyal Customers,43,3,1385.66,1,0.333,0,8,1
CUST01228,Hibernating,212,0,0.0,0,0.0,0,1,1
CUST01229,Hibernating,147,1,484.49,0,0.0,0,5,1
CUST01230,Hibernating,112,1,370.67,0,0.0,0,2,1
CUST01231,Hibernating,226,0,0.0,0,0.0,0,0,0
CUST01232,Hibernating,183,0,0.0,0,0.0,0,8,1
CUST01233,Potential Loyalists,64,1,551.18,0,0.0,0,8,0
CUST01234,Hibernating,115,2,1809.4,0,0.0,1,3,1
CUST01235,Hibernating,161,1,522.53,0,0.0,1,3,1
CUST01236,Champions,6,3,971.97,0,0.0,0,8,0
CUST01237,Hibernating,103,2,1243.5,0,0.0,0,1,1
CUST01238,At Risk,68,3,3438.43,1,0.0,1,1,0
CUST01239,Hibernating,193,0,0.0,0,0.0,0,7,0
CUST01240,Potential Loyalists,19,1,434.11,0,0.0,2,10,1
CUST01241,Potential Loyalists,38,1,185.08,0,0.0,0,9,0
CUST01242,Loyal Customers,29,5,6982.41,1,0.0,2,0,0
CUST01243,At Risk,74,3,1470.48,0,0.0,0,8,1
